Gender;Age;Height;Weight;family_history_with_overweight;FAVC;FCVC;NCP;CAEC;SMOKE;CH2O;SCC;FAF;TUE;CALC;MTRANS;NObeyesdad
Female;26;1.622.701;120;yes;yes;3;3;Sometimes;no;2.688.229;no;0;0.451377;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.622.468;120;yes;yes;3;3;Sometimes;no;2.695.094;no;0;0.413474;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.618.867;120;yes;yes;3;3;Sometimes;no;2.618.198;no;0;0.380695;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.600.905;120;yes;yes;3;3;Sometimes;no;2.555.189;no;0;0.462973;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.730.636;120;yes;yes;3;3;Sometimes;no;1.419.136;no;1.700.889;0.930888;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.729.719;120;yes;yes;3;3;Sometimes;no;1.422.483;no;1.708.971;0.673009;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.677.672;120;yes;yes;3;3;Sometimes;no;2.426.094;no;0.294763;0.737226;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.637.524;115;yes;yes;3;3;Sometimes;no;2.495.961;no;0.189831;0.652289;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.738.717;120;yes;yes;3;3;Sometimes;no;1.797.041;no;1.427.413;0.966181;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.741.193;120;yes;yes;3;3;Sometimes;no;1.768.111;no;0.616503;0.968151;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.792.833;120;yes;yes;3;3;Sometimes;no;2.365.188;no;1.256.115;0.760091;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.810.427;120;yes;yes;3;3;Sometimes;no;2.299.156;no;1.699.056;0.729722;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.743.589;120;yes;yes;3;3;Sometimes;no;2.684.819;no;146.525;0.804491;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.747.962;120;yes;yes;3;3;Sometimes;no;284.174;no;1.429.256;0.775378;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;171.146;120;yes;yes;3;3;Sometimes;no;2.796.894;no;0.382189;0.16779;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.685.482;120;yes;yes;3;3;Sometimes;no;2.987.718;no;0.387074;0.283804;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.639.251;120;yes;yes;3;3;Sometimes;no;2.675.567;no;0;0.081929;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.654.784;120;yes;yes;3;3;Sometimes;no;2.770.125;no;0;0.088236;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.641.209;120;yes;yes;3;3;Sometimes;no;2.621.877;no;0;0.153669;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.643.167;120;yes;yes;3;3;Sometimes;no;272.005;no;0;0.127443;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;163.073;120;yes;yes;3;3;Sometimes;no;2.436.097;no;0.129178;0.683736;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.649.867;120;yes;yes;3;3;Sometimes;no;2.535.629;no;0.152713;0.7702;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.613.574;120;yes;yes;3;3;Sometimes;no;2.678.779;no;0;0.508848;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.627.532;110;yes;yes;3;3;Sometimes;no;2.569.713;no;0;0.396972;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.726.606;132;yes;yes;3;3;Sometimes;no;1.759.352;no;1.469.928;0.950438;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.721.476;120;yes;yes;3;3;Sometimes;no;1.837.184;no;1.525.165;0.926443;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.742.901;110;yes;yes;3;3;Sometimes;no;2.856.795;no;1.046.463;0.586163;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.737.313;120;yes;yes;3;3;Sometimes;no;2.846.259;no;1.295.759;0.723154;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;162.414;120;yes;yes;3;3;Sometimes;no;1.067.716;no;0.030541;1;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.644.078;120;yes;yes;3;3;Sometimes;no;1.029.241;no;0.075776;1;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.592.529;120;yes;yes;3;3;Sometimes;no;1.074.412;no;0.006265;0.845633;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.607.734;120;yes;yes;3;3;Sometimes;no;1.030.501;no;0.06582;0.991473;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.817.271;120;yes;yes;3;3;Sometimes;no;2.699.675;no;1.520.818;0.76399;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.808.765;120;yes;yes;3;3;Sometimes;no;2.830.247;no;1.783.138;0.789064;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.817.231;120;yes;yes;3;3;Sometimes;no;2.305.521;no;1.956.278;0.92376;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.819.728;120;yes;yes;3;3;Sometimes;no;2.155.926;no;1.999.836;0.94603;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.656.465;120;yes;yes;3;3;Sometimes;no;2.784.303;no;0;0.127775;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.648.143;120;yes;yes;3;3;Sometimes;no;2.786.417;no;0;0.079673;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.622.703;120;yes;yes;3;3;Sometimes;no;2.707.201;no;0;0.167272;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.640.606;120;yes;yes;3;3;Sometimes;no;2.709.428;no;0;0.228486;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.683.502;120;yes;yes;3;3;Sometimes;no;1.525.127;no;0.220825;0.896105;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.669.039;120;yes;yes;3;3;Sometimes;no;1.554.925;no;0.209586;0.823069;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.673.665;120;yes;yes;3;3;Sometimes;no;1.170.515;no;0.264831;0.896842;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.668.931;120;yes;yes;3;3;Sometimes;no;1.436.616;no;0.167086;0.764717;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.700.996;120;yes;yes;3;3;Sometimes;no;1.242.832;no;0.530925;0.575969;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.734.092;120;yes;yes;3;3;Sometimes;no;154.249;no;0.6277;0.450479;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.708.291;120;yes;yes;3;3;Sometimes;no;1.205.548;no;1.723.934;0.952352;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.716.497;120;yes;yes;3;3;Sometimes;no;1.301.657;no;1.718.543;0.947884;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;162.495;115;yes;yes;3;3;Sometimes;no;2.704.315;no;0;0.322666;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.594.776;120;yes;yes;3;3;Sometimes;no;2.639.816;no;0;0.452236;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.626.503;120;yes;yes;3;3;Sometimes;no;2.708.927;no;0;0.278962;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.624.576;120;yes;yes;3;3;Sometimes;no;2.704.827;no;0;0.269577;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.729.099;120;yes;yes;3;3;Sometimes;no;13.954;no;1.931.173;0.878258;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;173.581;120;yes;yes;3;3;Sometimes;no;2.611.654;no;1.618.512;0.868788;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.748.524;120;yes;yes;3;3;Sometimes;no;2.868.167;no;148.372;0.83509;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.748.951;120;yes;yes;3;3;Sometimes;no;2.247.979;no;1.609.938;0.849236;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.777.971;120;yes;yes;3;3;Sometimes;no;2.702.789;no;1.606.109;0.731213;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;173.995;120;yes;yes;3;3;Sometimes;no;1.663.213;no;1.094.035;0.786665;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.816.868;120;yes;yes;3;3;Sometimes;no;2.414.739;no;1.917.014;0.927982;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;18.002;120;yes;yes;3;3;Sometimes;no;2.351.193;no;1.051.889;0.686491;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;174.647;120;yes;yes;3;3;Sometimes;no;2.896.088;no;1.612.741;0.77319;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.759.091;120;yes;yes;3;3;Sometimes;no;2.862.408;no;1.456.933;0.742423;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.752.531;120;yes;yes;3;3;Sometimes;no;2.887.659;no;1.480.919;0.779641;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.761.773;120;yes;yes;3;3;Sometimes;no;2.893.062;no;1.408.177;0.807457;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.633.195;120;yes;yes;3;3;Sometimes;no;2.619.517;no;0;0.140368;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.633.945;110;yes;yes;3;3;Sometimes;no;2.682.804;no;0;0.15171;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.641.601;120;yes;yes;3;3;Sometimes;no;2.552.388;no;0;0.196288;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.641.132;120;yes;yes;3;3;Sometimes;no;2.617.401;no;0;0.200379;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.638.218;120;yes;yes;3;3;Sometimes;no;2.654.636;no;0.069238;0.629578;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.627.483;120;yes;yes;3;3;Sometimes;no;2.569.364;no;0.159255;0.419446;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.610.225;120;yes;yes;3;3;Sometimes;no;1.322.004;no;0;0.539876;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;161.739;120;yes;yes;3;3;Sometimes;no;1.292.479;no;0;0.541309;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.744.319;132;yes;yes;3;3;Sometimes;no;2.839.069;no;1.231.031;0.792496;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.755.467;120;yes;yes;3;3;Sometimes;no;2.843.782;no;1.302.507;0.773807;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.746.416;120;yes;yes;3;3;Sometimes;no;2.858.389;no;1.444.382;0.713823;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.746.411;120;yes;yes;3;3;Sometimes;no;2.864.933;no;1.501.647;0.786846;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.611.452;120;yes;yes;3;3;Sometimes;no;1.031.701;no;0.03465;0.912345;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.596.813;120;yes;yes;3;3;Sometimes;no;1.000.536;no;0.005939;0.566353;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.610.126;120;yes;yes;3;3;Sometimes;no;1.020.313;no;0.108386;1;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.623.113;120;yes;yes;3;3;Sometimes;no;1.063.422;no;0.051097;0.543118;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.618.348;110;yes;yes;3;3;Sometimes;no;245.126;no;0.043689;0.670402;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.609.401;120;yes;yes;3;3;Sometimes;no;2.613.504;no;0.067985;0.778632;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.621.671;120;yes;yes;3;3;Sometimes;no;1.042.989;no;0.097114;0.42954;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.614.484;120;yes;yes;3;3;Sometimes;no;1.237.557;no;0.083675;0.543761;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.789.143;120;yes;yes;3;3;Sometimes;no;283.377;no;0.806422;0.672513;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.774.207;120;yes;yes;3;3;Sometimes;no;2.816.052;no;1.571.865;0.688058;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.792.933;120;yes;yes;3;3;Sometimes;no;2.682.909;no;1.318.743;0.900497;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.758.959;132;yes;yes;3;3;Sometimes;no;2.640.539;no;1.879.818;0.885993;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.807.406;120;yes;yes;3;3;Sometimes;no;2.472.903;no;1.998.047;0.840911;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;175.091;120;yes;yes;3;3;Sometimes;no;2.372.058;no;1.324.805;0.870795;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.805.803;120;yes;yes;3;3;Sometimes;no;2.387.991;no;0.850715;0.656491;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.796.538;120;yes;yes;3;3;Sometimes;no;2.322.003;no;0.886602;0.843283;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.634.894;120;yes;yes;3;3;Sometimes;no;2.737.353;no;0;0.076094;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.639.524;120;yes;yes;3;3;Sometimes;no;2.739.351;no;0;0.064769;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.643.017;120;yes;yes;3;3;Sometimes;no;2.632.498;no;0;0.140792;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.641.849;120;yes;yes;3;3;Sometimes;no;2.632.253;no;0;0.244205;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.621.167;120;yes;yes;3;3;Sometimes;no;257.721;no;0;0.402075;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.638.075;120;yes;yes;3;3;Sometimes;no;2.419.153;no;0.019404;0.597626;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;160.937;120;yes;yes;3;3;Sometimes;no;2.609.052;no;0;0.54859;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.608.283;120;yes;yes;3;3;Sometimes;no;2.476.002;no;0;0.546345;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.629.442;120;yes;yes;3;3;Sometimes;no;2.225.139;no;0.035928;0.565315;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.629.225;120;yes;yes;3;3;Sometimes;no;2.556.068;no;0.01682;0.58284;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.680.218;120;yes;yes;3;3;Sometimes;no;1.423.073;no;0.197993;0.763359;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.686.033;120;yes;yes;3;3;Sometimes;no;1.299.194;no;0.234303;0.946888;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.662.978;120;yes;yes;3;3;Sometimes;no;1.679.489;no;0.017804;0.21523;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.675.185;120;yes;yes;3;3;Sometimes;no;149.583;no;0.109327;0.384129;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;162.456;115;yes;yes;3;3;Sometimes;no;181.786;no;0.011161;0.447224;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.626.179;120;yes;yes;3;3;Sometimes;no;1.967.707;no;0.01437;0.434073;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.682.594;120;yes;yes;3;3;Sometimes;no;1.441.289;no;1.425.712;0.662277;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.669.354;120;yes;yes;3;3;Sometimes;no;1.144.539;no;0.922014;0.899673;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;168.838;120;yes;yes;3;3;Sometimes;no;1.353.167;no;1.093.679;0.534553;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.694.439;120;yes;yes;3;3;Sometimes;no;1.409.444;no;0.933595;0.840393;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.755.476;120;yes;yes;3;3;Sometimes;no;1.959.287;no;1.433.151;0.911335;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.748.106;120;yes;yes;3;3;Sometimes;no;1.931.163;no;1.562.213;0.926565;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.719.913;120;yes;yes;3;3;Sometimes;no;1.651.462;no;1.655.993;0.939982;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.723.587;120;yes;yes;3;3;Sometimes;no;1.683.448;no;1.645.532;0.858059;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.623.812;120;yes;yes;3;3;Sometimes;no;2.395.387;no;0.000272;0.461532;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.624.099;120;yes;yes;3;3;Sometimes;no;2.523.793;no;0;0.383953;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.632.983;120;yes;yes;3;3;Sometimes;no;2.638.896;no;0;0.224559;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.640.745;120;yes;yes;3;3;Sometimes;no;2.666.178;no;0;0.276907;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.629.727;120;yes;yes;3;3;Sometimes;no;2.495.851;no;0;0.218645;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.624.134;120;yes;yes;3;3;Sometimes;no;2.609.188;no;0;0.17403;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.623.938;120;yes;yes;3;3;Sometimes;no;2.471.721;no;0.000096;0.433463;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.593.321;120;yes;yes;3;3;Sometimes;no;2.447.306;no;0.000454;0.486558;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.730.333;120;yes;yes;3;3;Sometimes;no;1.674.061;no;1.683.497;0.780199;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.721.057;120;yes;yes;3;3;Sometimes;no;1.678.791;no;168.249;0.818871;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;171.978;120;yes;yes;3;3;Sometimes;no;1.777.805;no;1.584.716;0.927341;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.699.315;132;yes;yes;3;3;Sometimes;no;1.733.306;no;1.773.304;0.921136;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.681.394;120;yes;yes;3;3;Sometimes;no;2.435.978;no;0.232742;0.692608;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.697.421;120;yes;yes;3;3;Sometimes;no;2.909.675;no;0.360908;0.573887;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.650.726;120;yes;yes;3;3;Sometimes;no;275.137;no;0.324913;0.516764;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.667.383;120;yes;yes;3;3;Sometimes;no;2.887.909;no;0.312923;0.210997;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.746.277;120;yes;yes;3;3;Sometimes;no;2.411.582;no;0.985287;0.675076;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.735.461;120;yes;yes;3;3;Sometimes;no;238.639;no;1.544.632;0.900067;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.747.714;120;yes;yes;3;3;Sometimes;no;2.232.601;no;0.554323;0.836151;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;171.582;120;yes;yes;3;3;Sometimes;no;1.755.907;no;148.809;0.857718;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.747.987;120;yes;yes;3;3;Sometimes;no;2.336.349;no;14.164;0.711724;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.817.917;120;yes;yes;3;3;Sometimes;no;2.562.002;no;1.976.427;0.740331;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;180.835;120;yes;yes;3;3;Sometimes;no;2.305.574;no;1.734.424;0.863043;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.739.457;120;yes;yes;3;3;Sometimes;no;2.319.912;no;1.582.675;0.680746;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.742.062;120;yes;yes;3;3;Sometimes;no;270.196;no;1.465.909;0.813235;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.741.925;120;yes;yes;3;3;Sometimes;no;2.474.518;no;1.560.261;0.662489;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.751.067;120;yes;yes;3;3;Sometimes;no;2.748.569;no;1.427.037;0.902825;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.749.118;120;yes;yes;3;3;Sometimes;no;2.827.773;no;1.412.357;0.901071;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.663.341;120;yes;yes;3;3;Sometimes;no;2.632.224;no;0.300964;0.26956;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.668.537;120;yes;yes;3;3;Sometimes;no;2.868.679;no;0.115369;0.028583;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.668.951;120;yes;yes;3;3;Sometimes;no;2.930.137;no;0.043101;0.138629;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.661.712;120;yes;yes;3;3;Sometimes;no;2.961.899;no;0.259424;0.080128;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.633.442;120;yes;yes;3;3;Sometimes;no;2.550.672;no;0;0.224655;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;163.302;120;yes;yes;3;3;Sometimes;no;2.584.305;no;0;0.232108;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.633.887;120;yes;yes;3;3;Sometimes;no;2.621.976;no;0;0.123861;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.643.421;120;yes;yes;3;3;Sometimes;no;2.722.276;no;0;0.091711;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.640.535;120;yes;yes;3;3;Sometimes;no;2.634.342;no;0;0.178301;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.626.483;120;yes;yes;3;3;Sometimes;no;261.939;no;0;0.171034;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;164.599;120;yes;yes;3;3;Sometimes;no;278.678;no;0;0.09776;Sometimes;Public_Transportation;Obesity_Type_III
Female;26;1.643.892;120;yes;yes;3;3;Sometimes;no;2.768.141;no;0;0.094213;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.617.817;120;yes;yes;3;3;Sometimes;no;171.659;no;0.001272;0.545993;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.626.449;120;yes;yes;3;3;Sometimes;no;2.094.901;no;0.07089;0.599441;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;162.658;120;yes;yes;3;3;Sometimes;no;2.347.322;no;0.008013;0.503896;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.606.474;120;yes;yes;3;3;Sometimes;no;2.331.123;no;0.063383;0.561661;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.628.855;120;yes;yes;3;3;Sometimes;no;1.757.105;no;0.085119;0.465444;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.628.205;120;yes;yes;3;3;Sometimes;no;2.506.631;no;0.025787;0.484165;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;162.847;120;yes;yes;3;3;Sometimes;no;248.707;no;0.067329;0.455823;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.627.839;110;yes;yes;3;3;Sometimes;no;2.320.068;no;0.045246;0.413106;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.724.268;120;yes;yes;3;3;Sometimes;no;1.650.612;no;1.537.639;0.912457;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.732.383;120;yes;yes;3;3;Sometimes;no;1.610.768;no;1.510.398;0.931455;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;172.692;120;yes;yes;3;3;Sometimes;no;1.796.267;no;1.728.332;0.897924;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;171.073;120;yes;yes;3;3;Sometimes;no;1.728.139;no;1.676.269;0.906247;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.748.584;120;yes;yes;3;3;Sometimes;no;200.513;no;134.139;0.59927;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.752.206;120;yes;yes;3;3;Sometimes;no;2.054.193;no;1.414.209;0.646288;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;173.945;120;yes;yes;3;3;Sometimes;no;2.852.339;no;1.139.107;0.586035;Sometimes;Public_Transportation;Obesity_Type_III
Female;25;1.738.836;120;yes;yes;3;3;Sometimes;no;2.863.513;no;1.026.452;0.714137;Sometimes;Public_Transportation;Obesity_Type_III
